,Entity,Continent,Latitude,Longitude,Average temperature per year,Hospital beds per 1000 people,Medical doctors per 1000 people,GDP/Capita,Population,Median age,Population aged 65 and over (%),Date,Daily tests,Cases,Deaths
35261,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,8/11/2020,3199.0,1313.0,9.0
35262,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,8/12/2020,4108.0,1332.0,9.0
35263,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,8/13/2020,4289.0,1353.0,11.0
35264,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,8/14/2020,,1385.0,12.0
35265,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,8/15/2020,,1434.0,13.0
35266,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,8/16/2020,4261.0,1500.0,13.0
35267,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,8/17/2020,3905.0,1560.0,15.0
35268,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,8/18/2020,4125.0,1603.0,15.0
35269,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,8/19/2020,3046.0,1656.0,16.0
35270,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,8/20/2020,4131.0,1750.0,19.0
35271,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,8/21/2020,,1848.0,19.0
35272,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,8/22/2020,,2166.0,20.0
35273,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,8/23/2020,3457.0,2263.0,20.0
35274,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,8/24/2020,3212.0,2362.0,22.0
35275,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,8/25/2020,4232.0,2426.0,25.0
35276,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,8/26/2020,4513.0,2524.0,26.0
35277,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,8/27/2020,3621.0,2679.0,28.0
35278,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,8/28/2020,,2756.0,28.0
35279,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,8/29/2020,,2847.0,29.0
35280,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,8/30/2020,2397.0,2928.0,30.0
35281,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,8/31/2020,3564.0,2972.0,32.0
35282,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,9/1/2020,4133.0,3037.0,32.0
35283,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,9/2/2020,5453.0,3112.0,32.0
35284,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,9/3/2020,4540.0,3288.0,33.0
35285,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,9/4/2020,,3353.0,35.0
35286,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,9/5/2020,,3539.0,39.0
35287,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,9/6/2020,6439.0,3667.0,41.0
35288,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,9/7/2020,4242.0,3776.0,44.0
35289,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,9/8/2020,1989.0,3900.0,46.0
35290,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,9/9/2020,2301.0,4101.0,46.0
35291,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,9/10/2020,3016.0,4291.0,48.0
35292,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,9/11/2020,,4377.0,49.0
35293,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,9/12/2020,,4703.0,52.0
35294,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,9/13/2020,3473.0,4799.0,55.0
35295,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,9/14/2020,2003.0,4978.0,56.0
35296,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,9/15/2020,2849.0,5123.0,58.0
35297,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,9/16/2020,2685.0,5266.0,60.0
35298,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,9/17/2020,2636.0,5380.0,60.0
35299,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,9/18/2020,,5594.0,61.0
35300,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,9/19/2020,,6017.0,63.0
35301,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,9/20/2020,,6287.0,63.0
35302,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,9/21/2020,,6468.0,63.0
35303,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,9/22/2020,,6712.0,64.0
35304,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,9/23/2020,,6879.0,69.0
35305,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,9/24/2020,,7064.0,70.0
35306,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,9/25/2020,,7218.0,71.0
35307,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,9/26/2020,,7364.0,71.0
35308,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,9/27/2020,,7530.0,73.0
35309,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,9/28/2020,,7777.0,75.0
35310,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,9/29/2020,,8017.0,75.0
35311,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,9/30/2020,,8129.0,75.0
35312,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/1/2020,,8287.0,75.0
35313,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/2/2020,,8491.0,79.0
35314,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/3/2020,,8662.0,79.0
35315,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/4/2020,,8808.0,81.0
35316,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/5/2020,,8965.0,82.0
35317,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/6/2020,,9082.0,84.0
35318,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/7/2020,,9260.0,85.0
35319,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/8/2020,1789.0,9442.0,85.0
35320,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/9/2020,2833.0,9538.0,86.0
35321,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/10/2020,2197.0,9701.0,93.0
35322,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/11/2020,,9801.0,93.0
35323,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/12/2020,2257.0,9864.0,94.0
35324,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/13/2020,2258.0,9945.0,95.0
35325,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/14/2020,1509.0,10069.0,95.0
35326,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/15/2020,3635.0,10117.0,96.0
35327,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/16/2020,1892.0,10334.0,96.0
35328,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/17/2020,1836.0,10455.0,96.0
35329,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/18/2020,1113.0,10590.0,97.0
35330,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/19/2020,1567.0,10691.0,97.0
35331,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/20/2020,2384.0,10788.0,97.0
35332,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/21/2020,1886.0,10933.0,98.0
35333,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/22/2020,3095.0,11041.0,98.0
35334,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/23/2020,1740.0,11163.0,99.0
35335,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/24/2020,2105.0,11297.0,99.0
35336,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/25/2020,2969.0,11443.0,101.0
35337,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/26/2020,1056.0,11557.0,101.0
35338,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/27/2020,,11621.0,103.0
35339,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/28/2020,3235.0,11767.0,106.0
35340,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/29/2020,2622.0,12201.0,108.0
35341,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/30/2020,1879.0,12410.0,110.0
35342,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,10/31/2020,3555.0,12495.0,111.0
35343,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,11/1/2020,1998.0,12743.0,112.0
35344,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,11/2/2020,1603.0,12971.0,114.0
35345,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,11/3/2020,2664.0,13099.0,115.0
35346,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,11/4/2020,1881.0,13351.0,117.0
35347,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,11/5/2020,2976.0,13568.0,117.0
35348,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,11/6/2020,3358.0,13852.0,131.0
35349,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,11/7/2020,2431.0,14066.0,131.0
35350,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,11/8/2020,,14403.0,132.0
35351,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,11/9/2020,2038.0,14574.0,133.0
35352,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,11/10/2020,3267.0,14704.0,133.0
35353,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,11/11/2020,1813.0,14993.0,139.0
35354,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,11/12/2020,2766.0,15217.0,143.0
35355,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,11/13/2020,3247.0,15402.0,144.0
35356,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,11/14/2020,3077.0,15789.0,144.0
35357,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,11/15/2020,3125.0,16020.0,145.0
35358,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,11/16/2020,2916.0,16257.0,150.0
35359,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,11/17/2020,2618.0,16563.0,150.0
35360,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,11/18/2020,2458.0,16905.0,157.0
35361,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,11/19/2020,4002.0,17148.0,158.0
35362,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,11/20/2020,3931.0,17431.0,168.0
35363,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,11/21/2020,1685.0,17667.0,168.0
35364,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,11/22/2020,2296.0,17968.0,172.0
35365,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,11/23/2020,,18165.0,181.0
35366,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,11/24/2020,2702.0,18406.0,186.0
35367,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,11/25/2020,2173.0,18890.0,191.0
35368,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,11/26/2020,1775.0,19115.0,191.0
35369,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,11/27/2020,2596.0,19588.0,197.0
35370,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,11/28/2020,823.0,19944.0,201.0
35371,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,11/29/2020,1052.0,20145.0,201.0
35372,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,11/30/2020,5412.0,20459.0,205.0
35373,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/1/2020,3491.0,21035.0,205.0
35374,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/2/2020,1984.0,21409.0,206.0
35375,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/3/2020,1208.0,21612.0,206.0
35376,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/4/2020,1663.0,21898.0,206.0
35377,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/5/2020,3106.0,22188.0,206.0
35378,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/6/2020,5578.0,22499.0,206.0
35379,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/7/2020,5064.0,23200.0,207.0
35380,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/8/2020,8223.0,23200.0,207.0
35381,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/9/2020,5570.0,25059.0,219.0
35382,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/10/2020,5048.0,25730.0,220.0
35383,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/11/2020,5155.0,26369.0,220.0
35384,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/12/2020,4178.0,27071.0,220.0
35385,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/13/2020,2527.0,27532.0,221.0
35386,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/14/2020,3611.0,27766.0,224.0
35387,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/15/2020,5608.0,28168.0,225.0
35388,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/16/2020,5041.0,28733.0,225.0
35389,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/17/2020,4702.0,29361.0,228.0
35390,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/18/2020,5220.0,30071.0,230.0
35391,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/19/2020,4050.0,30702.0,230.0
35392,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/20/2020,2041.0,31187.0,231.0
35393,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/21/2020,4086.0,31384.0,238.0
35394,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/22/2020,4996.0,31910.0,238.0
35395,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/23/2020,4609.0,32399.0,245.0
35396,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/24/2020,2993.0,32914.0,245.0
35397,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/25/2020,2136.0,33360.0,245.0
35398,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/26/2020,2252.0,33563.0,245.0
35399,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/27/2020,2139.0,33811.0,248.0
35400,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/28/2020,2812.0,33973.0,248.0
35401,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/29/2020,3566.0,34281.0,250.0
35402,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/30/2020,4036.0,34677.0,251.0
35403,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,12/31/2020,3449.0,35216.0,251.0
35404,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/1/2021,3019.0,35511.0,265.0
35405,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/2/2021,,35712.0,274.0
35406,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/3/2021,2342.0,35922.0,274.0
35407,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/4/2021,4479.0,36050.0,274.0
35408,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/5/2021,3802.0,36407.0,290.0
35409,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/6/2021,4574.0,36702.0,294.0
35410,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/7/2021,4703.0,37074.0,297.0
35411,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/8/2021,4456.0,37296.0,300.0
35412,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/9/2021,3954.0,37554.0,301.0
35413,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/10/2021,2159.0,37742.0,301.0
35414,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/11/2021,3245.0,37808.0,302.0
35415,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/12/2021,4082.0,37948.0,303.0
35416,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/13/2021,,38085.0,304.0
35417,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/14/2021,,38085.0,304.0
35418,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/15/2021,,38085.0,304.0
35419,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/16/2021,,38085.0,304.0
35420,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/17/2021,,38085.0,304.0
35421,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/18/2021,8098.0,38085.0,304.0
35422,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/19/2021,2480.0,38534.0,305.0
35423,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/20/2021,3510.0,38628.0,305.0
35424,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/21/2021,2924.0,38806.0,316.0
35425,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/22/2021,2976.0,38935.0,317.0
35426,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/23/2021,2737.0,39044.0,317.0
35427,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/24/2021,1618.0,39149.0,317.0
35428,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/25/2021,1974.0,39188.0,318.0
35429,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/26/2021,1566.0,39261.0,318.0
35430,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/27/2021,2751.0,39314.0,318.0
35431,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/28/2021,2004.0,39424.0,318.0
35432,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/29/2021,2260.0,39490.0,324.0
35433,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/30/2021,2235.0,39533.0,324.0
35434,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,1/31/2021,954.0,39579.0,324.0
35435,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,2/1/2021,1610.0,39606.0,325.0
35436,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,2/2/2021,1709.0,39651.0,325.0
35437,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,2/3/2021,2056.0,39685.0,327.0
35438,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,2/4/2021,2328.0,39735.0,327.0
35439,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,2/5/2021,1933.0,39789.0,327.0
35440,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,2/6/2021,1644.0,39821.0,327.0
35441,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,2/7/2021,838.0,39848.0,327.0
35442,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,2/8/2021,1524.0,39860.0,327.0
35443,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,2/9/2021,2290.0,39883.0,327.0
35444,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,2/10/2021,2274.0,39911.0,328.0
35445,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,2/11/2021,2314.0,39942.0,328.0
35446,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,2/12/2021,2088.0,39979.0,328.0
35447,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,2/13/2021,2230.0,40019.0,328.0
35448,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,2/14/2021,788.0,40019.0,328.0
35449,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,2/15/2021,2028.0,40055.0,328.0
35450,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,2/16/2021,1065.0,40063.0,331.0
35451,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,2/17/2021,2746.0,40102.0,331.0
35452,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,2/18/2021,2121.0,40154.0,331.0
35453,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,2/19/2021,1996.0,40168.0,331.0
35454,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,2/20/2021,1317.0,40199.0,333.0
35455,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,2/21/2021,984.0,40213.0,333.0
35456,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,2/22/2021,1879.0,40221.0,333.0
35457,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,2/23/2021,1879.0,40243.0,333.0
35458,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,2/24/2021,2098.0,40261.0,334.0
35459,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,2/25/2021,,40300.0,334.0
35460,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,2/26/2021,,40322.0,334.0
35461,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,2/27/2021,,40335.0,334.0
35462,Uganda,Africa,1.37,32.29,24,0.5,0.09,794.3,42862958,16,2,2/28/2021,,40357.0,334.0
35463,Ukraine,Europe,48.38,31.17,10,8.8,3.0,3659.0,44831159,41,16,3/3/2020,,1.0,
35464,Ukraine,Europe,48.38,31.17,10,8.8,3.0,3659.0,44831159,41,16,3/4/2020,,1.0,
35465,Ukraine,Europe,48.38,31.17,10,8.8,3.0,3659.0,44831159,41,16,3/5/2020,,1.0,
35466,Ukraine,Europe,48.38,31.17,10,8.8,3.0,3659.0,44831159,41,16,3/6/2020,,1.0,
35467,Ukraine,Europe,48.38,31.17,10,8.8,3.0,3659.0,44831159,41,16,3/7/2020,,1.0,
35468,Ukraine,Europe,48.38,31.17,10,8.8,3.0,3659.0,44831159,41,16,3/8/2020,,1.0,
35469,Ukraine,Europe,48.38,31.17,10,8.8,3.0,3659.0,44831159,41,16,3/9/2020,,1.0,
35470,Ukraine,Europe,48.38,31.17,10,8.8,3.0,3659.0,44831159,41,16,3/10/2020,,1.0,
35471,Ukraine,Europe,48.38,31.17,10,8.8,3.0,3659.0,44831159,41,16,3/11/2020,,1.0,
35472,Ukraine,Europe,48.38,31.17,10,8.8,3.0,3659.0,44831159,41,16,3/12/2020,,1.0,
35473,Ukraine,Europe,48.38,31.17,10,8.8,3.0,3659.0,44831159,41,16,3/13/2020,,3.0,1.0
35474,Ukraine,Europe,48.38,31.17,10,8.8,3.0,3659.0,44831159,41,16,3/14/2020,,3.0,1.0
35475,Ukraine,Europe,48.38,31.17,10,8.8,3.0,3659.0,44831159,41,16,3/15/2020,,3.0,1.0
35476,Ukraine,Europe,48.38,31.17,10,8.8,3.0,3659.0,44831159,41,16,3/16/2020,,7.0,1.0
35477,Ukraine,Europe,48.38,31.17,10,8.8,3.0,3659.0,44831159,41,16,3/17/2020,,14.0,2.0
35478,Ukraine,Europe,48.38,31.17,10,8.8,3.0,3659.0,44831159,41,16,3/18/2020,,14.0,2.0
35479,Ukraine,Europe,48.38,31.17,10,8.8,3.0,3659.0,44831159,41,16,3/19/2020,,16.0,2.0
35480,Ukraine,Europe,48.38,31.17,10,8.8,3.0,3659.0,44831159,41,16,3/20/2020,,29.0,3.0
35481,Ukraine,Europe,48.38,31.17,10,8.8,3.0,3659.0,44831159,41,16,3/21/2020,,47.0,3.0
35482,Ukraine,Europe,48.38,31.17,10,8.8,3.0,3659.0,44831159,41,16,3/22/2020,,73.0,3.0
35483,Ukraine,Europe,48.38,31.17,10,8.8,3.0,3659.0,44831159,41,16,3/23/2020,,73.0,3.0
35484,Ukraine,Europe,48.38,31.17,10,8.8,3.0,3659.0,44831159,41,16,3/24/2020,,97.0,3.0
35485,Ukraine,Europe,48.38,31.17,10,8.8,3.0,3659.0,44831159,41,16,3/25/2020,,145.0,5.0
